,COMUNIDAD,S_AMOR,AÑOS_PAREJA,S_PAREJA,CONVIVE_PAREJA,AFINIDAD_GEN,AFINIDAD_GUSTOS,AFINIDAD_SOCIAL,AFINIDAD_ECONOMI,AFINIDAD_SEX,IMPORTANCIA_SEX,IMPORTANCIA_SEX_PAREJA,EDUCACION_S,ATRACION_P,N_PAREJAS,COMUNICACION_SEX,R_EXT_MATRIMONIAL,ATRACCIÓN,F_ANUAL,SEXO,EDAD,ESTUDIOS,SIT_LABORAL,STATUS,NACIONALIDAD,RELIGION,BIENESTAR,OCUPACION_Agricultor,OCUPACION_Autónomo,OCUPACION_Comerciante,OCUPACION_Director,OCUPACION_Mando,OCUPACION_Obrero,OCUPACION_Otro,F_SEXO_Diariamente,F_SEXO_Mensualmente,F_SEXO_Ocasionalmente,F_SEXO_Regularmente,F_SEXO_Sin actividad sexual
619,11,4,38,4,1,3,4,4,4,4,6,6,0,0,1,3,0,1,0,1,60,2,2,1,1,1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
620,9,4,30,5,1,3,4,3,3,4,10,6,0,1,1,3,0,1,0,1,49,1,2,1,1,1,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
621,5,4,45,5,1,4,3,4,4,5,10,10,0,0,6,1,0,1,0,0,70,0,2,1,1,1,4.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
622,8,5,29,5,1,3,4,4,4,4,6,6,0,0,1,3,0,1,0,0,58,1,2,1,1,1,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
623,9,4,43,5,1,3,4,5,4,4,7,7,0,0,1,3,1,1,0,0,65,2,2,1,1,1,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
624,7,5,5,4,0,3,3,4,3,4,10,7,0,0,5,3,0,1,1,0,27,2,2,1,1,1,3.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
625,11,4,46,4,1,3,3,4,3,4,5,5,0,0,1,3,0,1,0,1,65,2,2,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
626,4,5,5,5,0,3,3,4,3,4,5,5,1,0,2,3,0,1,0,1,22,2,2,1,1,1,3.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
627,8,4,49,5,1,4,4,5,5,4,7,9,0,0,1,3,0,1,0,1,72,2,2,1,1,1,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
628,10,4,18,4,1,3,4,4,4,4,7,7,0,0,1,3,0,1,0,1,38,2,2,1,1,1,3.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
629,17,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,1,56,0,2,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
630,17,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,1,0,0,0,27,4,2,1,1,0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
631,17,5,7,5,1,3,4,4,4,5,8,6,0,0,6,3,0,1,0,0,33,2,2,1,0,1,3.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
632,9,5,4,5,1,3,5,4,4,5,8,10,0,0,3,1,0,1,0,1,41,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
633,9,5,1,4,1,4,4,5,5,5,10,10,0,0,6,3,1,1,1,0,29,3,2,1,0,1,4.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
634,9,5,37,5,1,4,5,5,4,5,5,5,1,0,1,3,0,1,0,1,63,3,2,1,1,1,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
635,9,4,5,5,0,3,3,4,3,4,6,8,1,0,1,3,0,1,0,1,28,4,2,1,1,1,3.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
636,9,1,0,0,0,0,0,0,0,0,7,0,1,0,3,3,0,2,0,1,38,3,0,1,1,0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
637,17,5,4,4,1,4,4,4,4,5,6,8,1,0,6,3,0,1,0,0,30,2,2,1,0,1,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
638,5,4,42,4,1,3,4,5,4,4,6,7,0,0,1,3,0,1,1,1,63,2,2,1,1,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
639,11,4,40,4,1,4,5,5,5,4,9,10,0,0,1,3,0,1,1,1,60,1,2,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
640,7,5,19,5,1,4,3,5,5,5,5,4,0,0,2,3,1,1,0,0,81,1,2,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
641,7,5,34,5,1,4,5,5,4,4,8,9,0,0,1,3,0,1,1,1,61,2,2,1,1,1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
642,4,0,0,0,0,0,0,0,0,0,7,0,0,0,1,3,0,1,0,1,88,2,2,1,1,1,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
643,5,3,14,4,1,4,5,5,5,5,7,7,0,0,2,3,1,1,1,1,37,3,0,1,1,1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
644,4,2,4,2,1,3,2,5,2,2,10,10,1,0,2,1,0,2,1,1,25,1,2,1,1,1,3.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
645,9,2,0,0,0,0,0,0,0,0,10,0,0,0,2,3,0,0,0,1,30,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
646,5,4,29,4,1,4,4,4,3,4,9,9,0,0,1,3,0,1,0,1,49,2,2,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
647,11,5,40,5,1,3,4,4,4,4,5,5,0,0,1,3,0,1,1,0,65,2,2,1,1,1,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
648,9,5,19,5,1,3,4,4,4,4,5,5,0,0,1,3,0,1,1,0,59,1,2,1,1,1,1.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
649,3,4,34,4,1,3,5,4,4,4,7,7,0,0,1,3,0,1,0,1,59,1,2,1,1,1,2.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
650,9,4,20,4,1,3,4,5,4,4,6,9,0,0,1,3,0,1,0,1,59,2,2,1,1,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
651,9,1,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,2,0,1,62,2,2,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
652,9,0,0,0,0,0,0,0,0,0,10,0,1,0,5,3,0,2,1,0,26,2,2,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
653,17,5,30,5,1,4,5,5,4,5,7,10,0,0,3,3,1,1,0,0,50,3,2,1,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
654,9,5,50,4,1,3,4,4,3,4,7,10,0,0,1,3,0,1,1,1,71,2,2,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
655,8,5,20,5,1,3,4,4,4,4,8,8,1,0,1,3,0,1,0,1,38,2,2,1,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
656,11,5,3,5,0,3,3,4,3,4,8,8,1,0,1,3,0,1,0,0,21,2,1,1,1,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
657,3,3,38,4,1,3,4,4,4,4,8,8,0,0,6,3,1,1,0,0,60,3,2,1,1,1,3.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
658,10,5,21,4,1,3,3,4,3,4,10,10,0,0,1,3,0,1,1,0,50,1,2,1,1,1,4.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
659,17,5,32,4,1,3,3,4,4,4,7,7,0,0,6,3,0,1,1,0,49,1,2,1,1,0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
660,5,4,5,4,0,3,3,4,3,4,7,7,1,0,1,3,0,1,0,1,24,2,1,2,1,1,3.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
661,11,5,14,4,1,3,4,4,4,4,7,10,1,0,2,3,0,1,0,1,53,3,2,1,1,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
662,17,5,26,5,1,4,4,5,4,5,5,4,0,0,1,3,0,1,0,0,52,3,2,1,1,2,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
663,9,5,23,4,1,4,5,4,5,5,5,5,0,0,1,3,0,1,0,1,43,1,2,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
664,17,5,17,4,1,3,4,4,4,5,7,7,1,0,2,3,0,1,0,0,41,4,2,1,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
665,9,2,0,0,0,0,0,0,0,0,10,0,1,0,2,3,0,1,1,1,44,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
666,8,5,46,3,1,2,3,4,4,4,0,0,0,0,1,3,0,1,0,1,72,2,2,1,1,1,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
667,5,5,5,5,1,4,5,5,4,5,10,10,0,0,1,3,0,1,0,1,38,2,0,1,1,1,2.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
668,9,5,5,5,1,4,4,4,5,4,7,10,1,0,6,3,0,1,0,0,35,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,5,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,65,1,2,1,1,1,1.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
670,8,5,1,5,0,3,3,4,3,4,8,8,0,0,3,3,1,2,0,1,24,2,2,1,1,0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
671,10,5,3,5,0,3,3,4,3,4,8,8,1,0,5,3,0,1,0,0,29,2,2,1,1,1,4.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
672,4,3,6,3,1,3,5,5,4,5,8,10,1,0,6,3,1,1,1,1,54,2,2,0,1,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
673,8,4,22,4,1,3,2,4,3,4,10,10,1,0,1,3,1,1,0,1,39,4,0,2,1,1,3.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
674,7,4,48,5,1,4,5,4,4,5,8,10,0,0,1,3,0,1,1,1,68,0,2,1,1,1,2.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
675,10,4,0,0,0,0,0,0,0,0,8,0,1,0,3,2,1,0,0,0,19,2,1,1,1,0,3.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
676,17,5,40,5,1,4,5,5,3,4,6,6,0,0,1,3,0,1,0,1,60,2,2,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
677,17,5,19,4,1,3,5,3,5,4,8,8,0,0,1,3,0,1,1,1,36,2,2,1,1,1,3.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
678,8,4,27,4,1,4,4,4,4,5,8,8,0,0,1,3,0,1,0,1,50,2,2,1,1,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
679,17,3,0,0,0,0,0,0,0,0,5,0,0,0,6,3,0,0,0,0,32,4,2,2,1,0,3.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
680,7,0,0,0,0,0,0,0,0,0,10,0,0,0,6,3,0,2,1,1,80,1,2,1,1,1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
681,17,5,13,5,1,4,5,5,5,5,7,7,1,0,1,3,0,1,0,1,31,4,2,2,1,1,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
682,17,4,17,4,1,4,3,4,4,4,10,10,0,0,5,2,0,1,1,0,46,2,2,1,1,1,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
683,9,4,22,4,1,3,3,4,3,4,6,5,1,0,1,3,0,1,0,0,44,3,2,1,1,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
684,5,5,3,5,1,3,5,5,4,5,7,7,1,0,4,3,0,1,0,0,28,4,2,1,1,1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
685,10,5,12,4,1,4,4,5,4,4,9,6,0,0,6,3,0,1,1,0,40,2,2,1,1,1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
686,9,5,20,5,1,4,4,5,4,5,10,10,0,1,2,3,0,2,0,0,42,4,2,2,1,0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
687,5,5,20,4,1,3,3,4,3,4,8,10,0,0,1,3,0,1,1,0,42,1,2,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
688,8,4,0,0,0,0,0,0,0,0,9,0,1,0,6,3,0,0,0,0,28,4,2,1,1,1,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
689,7,5,2,4,1,3,4,4,4,4,2,8,0,0,4,3,1,2,1,0,47,2,2,1,1,1,4.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
690,10,4,8,4,1,4,4,5,4,5,10,10,0,0,1,3,0,1,1,1,41,4,2,1,1,1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
691,5,4,10,5,1,3,3,5,4,4,7,7,0,0,1,3,0,1,0,0,29,2,2,1,1,0,4.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
692,17,3,15,3,1,3,2,4,4,4,2,2,0,0,2,3,1,1,0,0,73,4,2,2,1,1,4.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
693,9,3,0,0,0,0,0,0,0,0,8,0,0,0,3,3,0,1,0,1,30,2,0,0,1,1,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
694,5,5,12,4,1,3,4,4,4,4,8,8,1,0,1,3,0,1,1,1,32,2,2,1,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
695,9,4,36,4,1,3,4,4,4,4,10,10,0,0,1,3,0,1,1,1,60,1,2,1,1,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
696,9,5,1,4,0,3,3,4,3,4,8,8,1,0,2,3,1,1,0,0,30,2,2,1,1,2,3.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
697,17,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,1,0,1,72,1,2,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
698,9,4,43,5,1,3,4,5,4,4,6,5,0,0,1,3,0,1,0,1,64,3,2,1,1,0,4.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
699,17,5,18,5,1,4,5,5,4,5,9,9,1,0,1,3,0,1,1,1,37,2,0,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
700,11,5,10,5,1,3,4,4,4,4,8,8,1,1,1,3,0,1,0,1,29,2,0,1,1,0,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
701,8,5,55,4,1,3,4,4,4,4,10,10,0,0,1,3,0,1,0,1,78,0,2,1,1,1,2.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
702,7,2,13,4,1,4,5,5,4,3,8,8,0,0,5,3,1,2,1,0,40,2,2,1,1,1,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
703,11,4,28,4,1,3,3,4,3,4,9,6,1,0,5,3,1,2,0,0,50,2,2,1,1,1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
704,8,5,1,5,0,3,3,4,3,4,5,8,1,0,2,3,0,1,0,1,26,3,2,1,1,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
705,9,5,15,4,1,4,4,4,4,5,8,10,0,0,1,3,0,1,1,0,37,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
706,9,2,48,3,1,2,2,3,3,2,0,3,0,0,1,1,0,1,0,1,70,2,2,1,1,1,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
707,11,4,20,4,1,3,4,4,4,4,2,2,0,0,6,3,0,1,0,0,43,1,2,1,1,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
708,8,4,27,4,1,3,4,4,4,4,7,7,0,0,2,2,0,1,0,0,48,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
709,9,5,50,4,1,3,4,4,3,4,9,9,0,1,1,3,0,1,0,0,70,0,2,1,1,1,2.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
710,9,0,56,4,1,3,4,4,4,0,7,10,0,0,1,3,0,1,0,1,80,0,2,1,1,0,2.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
711,9,4,0,0,0,0,0,0,0,0,10,0,1,0,6,3,1,1,0,0,28,3,0,2,1,0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
712,5,1,0,0,0,0,0,0,0,0,5,0,0,0,1,3,0,1,0,1,85,2,2,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
713,17,5,3,4,0,3,3,4,3,4,8,7,1,0,1,3,0,1,0,1,18,2,1,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
714,9,4,45,5,1,4,4,5,3,5,8,8,0,0,1,1,0,1,1,1,66,2,2,1,1,1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
715,5,4,25,4,1,3,4,4,4,4,10,10,0,0,1,3,0,1,0,1,56,2,2,1,1,1,1.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
716,9,1,6,1,1,3,2,4,4,2,8,4,0,0,4,3,1,1,0,0,35,3,2,1,0,0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
717,8,3,22,4,1,4,3,4,5,4,6,6,1,0,1,1,1,1,0,1,51,4,2,2,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
718,9,5,3,5,1,4,4,5,5,5,7,7,1,0,1,3,0,1,0,1,30,4,2,1,0,1,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
719,10,5,0,0,0,0,0,0,0,0,10,0,0,0,6,3,1,1,0,1,21,2,1,1,1,1,3.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
720,17,1,45,4,1,3,4,2,4,4,8,8,0,0,1,3,0,1,0,1,60,0,2,1,1,1,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
721,3,1,0,0,0,0,0,0,0,0,8,0,0,0,3,3,1,2,0,1,33,4,2,1,1,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
722,17,5,10,4,1,3,3,4,4,4,5,5,1,0,1,2,0,1,0,0,33,3,2,2,1,1,4.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
723,17,5,3,5,1,3,4,5,5,4,8,8,1,0,1,3,0,1,1,1,19,1,2,1,1,1,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
724,10,5,34,5,1,2,4,4,4,4,8,8,0,0,1,3,0,1,0,1,65,1,2,0,1,1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
725,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,3,0,1,0,1,65,0,2,0,1,1,1.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
726,4,2,0,0,0,0,0,0,0,0,7,0,1,0,1,3,0,2,0,1,20,2,0,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
727,8,3,32,4,1,3,1,4,3,4,7,5,1,0,1,3,0,1,0,1,56,2,2,0,1,1,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
728,9,5,20,5,1,4,5,4,5,5,8,10,0,0,5,3,1,1,0,0,38,3,2,1,1,0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
729,5,1,0,0,0,0,0,0,0,0,8,0,0,0,2,3,0,0,0,0,20,2,1,1,1,0,3.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
730,4,0,0,0,0,0,0,0,0,0,8,0,1,0,4,0,0,0,0,0,21,2,1,1,1,0,2.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
731,8,5,0,0,0,0,0,0,0,0,7,0,1,0,6,3,0,0,0,1,19,2,0,1,1,1,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
732,9,2,0,0,0,0,0,0,0,0,7,0,1,0,6,3,0,2,0,1,19,2,2,1,1,0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
733,17,1,45,4,1,4,5,5,5,3,10,10,0,0,6,3,1,1,0,0,67,2,2,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
734,10,4,30,4,1,4,4,5,4,5,10,10,0,0,1,3,0,1,0,0,66,2,2,1,1,1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
735,8,2,44,4,1,4,5,5,5,4,7,7,0,0,1,3,0,1,1,0,69,4,2,1,1,1,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
736,9,5,33,5,1,3,4,4,4,5,10,10,0,0,1,3,0,1,0,1,53,2,2,1,1,1,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
737,9,4,24,4,1,3,3,4,4,5,9,9,0,0,3,3,1,2,0,0,44,2,2,1,1,1,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
738,7,4,3,4,0,3,3,4,3,4,7,9,1,0,1,3,0,1,0,1,23,3,1,1,1,1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
739,17,5,2,4,0,3,3,4,3,4,7,8,1,0,1,3,0,1,1,0,20,2,1,1,1,1,3.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
740,9,5,37,5,1,3,3,4,4,4,5,5,0,0,1,3,0,1,0,1,55,2,2,1,1,1,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
741,11,1,0,0,0,0,0,0,0,0,7,0,1,0,6,3,1,2,0,0,18,2,1,1,1,0,2.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
742,5,4,2,4,0,3,3,4,3,4,9,9,1,0,1,3,0,2,0,0,18,2,1,2,1,1,4.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
743,3,5,0,0,0,0,0,0,0,0,9,0,1,0,6,1,0,1,0,1,18,2,1,1,0,1,4.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
744,17,2,9,2,1,2,2,4,4,3,7,5,1,0,1,3,0,2,1,0,32,4,2,1,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
745,5,4,13,4,1,4,5,5,5,5,8,8,1,1,5,3,1,1,0,1,45,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
